proba_H,proba_D,proba_A,B365H,B365D,B365A,market_prob_H,market_prob_D,market_prob_A,ckfm_H,ckfm_D,ckfm_A,FTR
0.19124863868479633,0.12301976698979318,0.6857315943254103,2.0,3.5,3.33,0.4603989729409441,0.2630851273948252,0.2765158996642307,-0.26915033425614776,-0.14006536040503204,0.40921569466117963,H
0.2840327747033116,0.21230526664998864,0.5036619586466998,2.31,3.21,2.73,0.3897450266181003,0.28047072008966095,0.3297842532922387,-0.10571225191478867,-0.06816545343967231,0.17387770535446112,A
0.08211342689398077,0.8760045015932215,0.04188207151279752,2.84,3.94,4.08,0.41375476165963143,0.2982394728714094,0.28800576546895906,-0.33164133476565066,0.5777650287218121,-0.24612369395616154,A
0.7181482308211299,0.24514369686409151,0.036708072314778746,2.1,4.2,3.47,0.4750171115674196,0.2375085557837098,0.2874743326488707,0.24313111925371028,0.007635141080381713,-0.25076626033409194,H
0.001894735101612746,0.578230750968461,0.41987451392992625,1.52,3.94,4.02,0.5669267664113393,0.21871286419929842,0.21436036938936218,-0.5650320313097266,0.3595178867691626,0.20551414454056408,H
0.45687586519768314,0.5162051463681092,0.0269189884342076,2.19,4.2,2.97,0.4427124924138372,0.23084294247292936,0.32644456511323344,0.01416337278384594,0.28536220389517986,-0.29952557667902585,H
0.17369599128966215,0.04818885470728767,0.7781151540030502,3.38,3.47,2.27,0.2887627803989281,0.28127325583526713,0.4299639637658048,-0.11506678910926596,-0.23308440112797946,0.3481511902372454,A
0.676208108096664,0.27830871630428217,0.04548317559905388,2.75,3.07,1.74,0.2876683558346303,0.2576833806336265,0.4546482635317432,0.3885397522620337,0.020625335670655665,-0.40916508793268935,H
0.17962686973610914,0.18966982687956416,0.6307033033843268,2.81,4.05,3.49,0.4001625054144879,0.2776436148678299,0.3221938797176822,-0.22053563567837875,-0.08797378798826574,0.3085094236666446,A
0.26455539335062866,0.5688566029369793,0.166588003712392,2.73,3.41,1.92,0.31032178253018045,0.24843943293471923,0.4412387845351004,-0.04576638917955178,0.32041717000226,-0.27465078082270844,H
0.045378453005219886,0.44502124443278296,0.5096003025619972,1.82,3.94,2.39,0.4497545039451311,0.20775461857363928,0.3424908774812296,-0.40437605093991125,0.23726662585914368,0.1671094250807676,D
0.2766029860648789,0.494827714289667,0.22856929964545425,2.28,3.26,2.98,0.4057639294962827,0.28378581572132655,0.3104502547823908,-0.12916094343140383,0.21104189856834044,-0.08188095513693655,H
0.5589903478229773,0.42155153551358915,0.0194581166634335,2.98,2.94,3.07,0.3350881361469579,0.33964715840746074,0.32526470544558134,0.22390221167601937,0.08190437710612841,-0.30580658878214784,A
0.09860460463273812,0.027580614499026452,0.8738147808682354,1.61,4.49,3.16,0.5353123384732635,0.191949413127384,0.27273824839935257,-0.4367077338405254,-0.16436879862835754,0.6010765324688828,H
0.10878809269026386,0.20479008871973284,0.6864218185900032,1.98,3.07,2.03,0.38163269055302784,0.2461344388583046,0.37223287058866755,-0.272844597862764,-0.04134435013857177,0.3141889480013356,D
0.1289426649442076,0.23756143299551882,0.6334959020602735,1.98,4.48,2.59,0.4532181331000164,0.20030622846831078,0.34647563843167273,-0.32427546815580877,0.03725520452720804,0.2870202636286008,H
0.38091819690925793,0.11744638833228357,0.5016354147584585,2.31,4.46,3.2,0.44646599888633764,0.23124135816758742,0.32229264294607496,-0.06554780197707971,-0.11379496983530385,0.17934277181238356,A
0.03922852834402797,0.5924051938401458,0.3683662778158262,3.46,4.15,4.12,0.37403581538407693,0.3118467280069653,0.3141174566089578,-0.334807287040049,0.2805584658331805,0.054248821206868414,A
0.214285257951744,0.4380797007102858,0.34763504133797,1.54,3.92,3.49,0.5452212241254254,0.21419405233498856,0.240584723539586,-0.3309359661736814,0.22388564837529723,0.10705031779838403,H
0.06428057270151538,0.6944363421778187,0.24128308512066587,2.49,3.78,4.0,0.4383599770382869,0.28876093725537955,0.2728790857063336,-0.3740794043367715,0.40567540492243914,-0.03159600058566775,A
0.38361082910852223,0.527264334191432,0.08912483670004583,1.78,4.27,3.58,0.5224473335247235,0.2177883498065592,0.25976431666871724,-0.13883650441620127,0.30947598438487284,-0.1706394799686714,D
0.12505372013436253,0.2774606793443002,0.5974856005213373,3.44,3.29,3.14,0.3183563535060309,0.3328710808695277,0.3487725656244415,-0.1933026333716684,-0.055410401525227526,0.24871303489689578,H
0.4627267259824701,0.5353786181553463,0.0018946558621836527,1.64,3.6,2.1,0.4471256210078069,0.2036905606813343,0.3491838183108587,0.015601104974663216,0.331688057474012,-0.3472891624486751,H
0.4745855257957939,0.3586717709524244,0.16674270325178167,2.25,3.85,3.33,0.4424600093182171,0.2585805249262308,0.2989594657555521,0.03212551647757678,0.10009124602619363,-0.13221676250377043,H
0.03752314714293831,0.12105309252667135,0.8414237603303905,2.95,3.5,3.22,0.36244934714092747,0.3054930211616389,0.3320576316974336,-0.32492619999798916,-0.18443992863496755,0.5093661286329569,A
0.16712182080825919,0.31313216335222976,0.519746015839511,2.88,3.53,3.17,0.3670558057606581,0.2994676262296588,0.33347656800968306,-0.19993398495239892,0.013664537122570986,0.1862694478298279,A
0.06189920048365451,0.4886201605446552,0.44948063897169016,2.29,3.36,2.87,0.4033141083818837,0.2748777702959862,0.32180812132213016,-0.3414149078982292,0.21374239024866898,0.12767251764956,H
0.2171684726844355,0.5148495087401708,0.2679820185753937,2.13,3.76,2.97,0.43789334995941515,0.2480619243121155,0.3140447257284694,-0.22072487727497964,0.2667875844280553,-0.0460627071530757,D
0.25526763264633795,0.02861777755319337,0.7161145898004686,2.23,4.25,2.47,0.41193967766872946,0.21614717204735687,0.37191315028391364,-0.15667204502239152,-0.1875293944941635,0.34420143951655496,A
0.6479794148883843,0.049027135483984206,0.3029934496276316,1.95,3.14,2.95,0.43820517066016984,0.2721337843271755,0.2896610450126546,0.20977424422821445,-0.22310664884319129,0.013332404614976978,A
0.8473384580287129,0.09713942448644472,0.05552211748484242,1.83,4.39,2.11,0.4377986473137693,0.18249920833353028,0.37970214435270044,0.4095398107149436,-0.08535978384708556,-0.324180026867858,D
0.12944605299037013,0.8171896891198484,0.05336425788978153,2.41,3.97,3.69,0.4424447068701506,0.2685873409463635,0.2889679521834859,-0.31299865387978043,0.5486023481734849,-0.2356036942937044,A
0.39539234693091263,0.5084030368324056,0.09620461623668178,1.96,4.2,2.08,0.41511442256519426,0.1937200638637573,0.3911655135710484,-0.019722075634281633,0.31468297296864833,-0.2949608973343666,D
0.471707037756912,0.16602464730889066,0.3622683149341974,2.0,3.75,1.82,0.379905371555803,0.20261619816309495,0.41747843028110215,0.09180166620110897,-0.03659155085420429,-0.05521011534690473,H
0.5380049972995683,0.4112786828382134,0.050716319862218195,2.78,4.13,2.73,0.37154852252543197,0.2500980369541648,0.37835344052040315,0.16645647477413633,0.16118064588404857,-0.32763712065818495,A
0.752494651550155,0.16138026626849972,0.08612508218134517,3.43,2.83,3.31,0.3078563799194807,0.3731262837893354,0.319017336291184,0.4446382716306743,-0.21174601752083566,-0.23289225410983883,D
0.02013765169120952,0.4323493166851159,0.5475130316236747,2.67,4.19,2.74,0.38289470612366056,0.24399256929598415,0.3731127245803553,-0.36275705443245104,0.18835674738913175,0.17440030704331938,D
0.016875763454987425,0.7240151827216473,0.2591090538233652,1.56,2.87,2.32,0.4512700951554748,0.24528966844687827,0.3034402363976469,-0.43439433170048736,0.47872551427476906,-0.0443311825742817,D
0.4313695890160119,0.07977057522553552,0.4888598357584526,1.56,4.31,3.05,0.5337818906814037,0.19320179801925522,0.27301631129934095,-0.10241230166539178,-0.1134312227937197,0.21584352445911165,A
0.1439279247978913,0.8125237502228593,0.04354832497924945,3.4,4.49,2.5,0.3207967763139093,0.24291960789917405,0.43628361578691666,-0.176868851516018,0.5696041423236853,-0.3927352908076672,A
0.13353506150768676,0.038557382979360545,0.8279075555129527,2.02,3.3,4.03,0.4731797221905955,0.28964334509848577,0.23717693271091883,-0.33964466068290877,-0.2510859621191252,0.5907306228020339,H
0.6037634021324071,0.08583913382454117,0.31039746404305163,1.59,3.16,4.0,0.5261317660378615,0.26473085696208853,0.20913737700004995,0.0776316360945456,-0.17889172313754736,0.10126008704300168,H
0.5206918829880781,0.24821023694582384,0.23109788006609813,2.66,4.1,2.91,0.39018758829993194,0.2531460938726388,0.35666631782742925,0.13050429468814617,-0.004935856926814974,-0.12556843776133111,D
0.10449269187840092,0.03688159655475498,0.8586257115668442,2.71,3.23,2.45,0.3395433852649284,0.28488005389100807,0.3755765608440636,-0.23505069338652745,-0.2479984573362531,0.4830491507227806,D
0.6195192941987034,0.26928222950067315,0.1111984763006235,2.76,4.27,3.52,0.41144458922334026,0.2659454487719951,0.3226099620046645,0.20807470497536318,0.003336780728678046,-0.211411485704041,H
0.10744212254479932,0.3237676868819901,0.5687901905732107,1.96,2.97,1.7,0.3555083015307488,0.23461153905732915,0.4098801594119222,-0.2480661789859495,0.08915614782466094,0.1589100311612885,A
0.4619081003253545,0.3205337660848781,0.2175581335897674,1.43,3.01,2.83,0.5049527253327011,0.23989448412816028,0.2551527905391387,-0.04304462500734657,0.08063928195671782,-0.03759465694937131,D
0.034434712448289405,0.06906953420594836,0.8964957533457623,3.43,4.46,2.47,0.3166839628472292,0.24354842882645658,0.4397676083263143,-0.28224925039893983,-0.17447889462050822,0.456728145019448,H
0.8891645545314215,0.008810276821506308,0.10202516864707223,1.93,3.95,3.99,0.5070179220002123,0.24773280745833154,0.24524927054145607,0.3821466325312092,-0.23892253063682523,-0.14322410189438384,H
0.8579103792871556,0.0039970276852902935,0.13809259302755422,2.82,4.24,1.63,0.2945373030011166,0.19589509303376149,0.509567603965122,0.563373076286039,-0.1918980653484712,-0.3714750109375678,H
0.26274055494062215,0.38875117389943675,0.34850827115994115,2.88,3.35,3.04,0.35624335366877485,0.30626294285554373,0.3374937034756815,-0.0935027987281527,0.08248823104389302,0.01101456768425968,A
0.14345902756529266,0.7035497008615366,0.1529912715731708,2.68,3.95,3.53,0.4102248020735571,0.2783297391283881,0.31144545879805474,-0.26676577450826444,0.42521996173314847,-0.15845418722488394,H
0.13984639237371033,0.4875564852080156,0.37259712241827414,2.06,3.81,2.86,0.4422895830627354,0.2391381997662034,0.3185722171710612,-0.3024431906890251,0.2484182854418122,0.05402490524721293,H
0.49738400484174694,0.28177334139132015,0.22084265376693293,1.97,3.83,1.82,0.38509261868063266,0.19807636000022097,0.4168310213191463,0.11229138616111428,0.08369698139109918,-0.19598836755221336,D
0.11371632567182256,0.5300017844775718,0.35628188985060566,2.66,3.96,4.13,0.431819021919935,0.2900602520977341,0.278120725982331,-0.31810269624811244,0.23994153237983773,0.07816116386827465,H
0.06369276038032336,0.8225877364895003,0.11371950313017633,3.22,3.78,2.95,0.3397457771711312,0.2894130694420748,0.370841153386794,-0.27605301679080785,0.5331746670474256,-0.2571216502566177,H
0.4630654715588086,0.2074661559601898,0.32946837248100164,3.39,3.53,3.2,0.3311570856065692,0.3180233768289715,0.3508195375644592,0.13190838595223942,-0.11055722086878172,-0.02135116508345758,H
0.31223573426115026,0.3845329702866843,0.30323129545216543,1.62,3.27,2.22,0.44940940494762643,0.2226431914419434,0.3279474036104301,-0.13717367068647618,0.16188977884474093,-0.024716108158264694,D
0.11879052376637675,0.7009701415823247,0.18023933465129863,1.73,4.11,2.86,0.49362735011149517,0.20777988216371934,0.29859276772478555,-0.3748368263451184,0.4931902594186054,-0.11835343307348692,D
0.019591016341379865,0.825271181986636,0.15513780167198415,3.38,3.18,2.72,0.30252241917206457,0.3215489864155906,0.3759285944123449,-0.2829314028306847,0.5037221955710454,-0.22079079274036073,H
0.337363155460469,0.3680345854776456,0.2946022590618854,2.95,3.98,1.79,0.29505046447193495,0.21869318346537892,0.4862563520626861,0.042312690988534074,0.1493414020122667,-0.19165409300080066,H
0.1484837005133142,0.005003332230153955,0.8465129672565318,3.25,3.2,1.88,0.267069164520998,0.27124212021663857,0.4616887152623635,-0.1185854640076838,-0.2662387879864846,0.3848242519941683,A
0.07684568161820927,0.4675650846147629,0.4555892337670277,1.83,3.86,3.78,0.510667786644267,0.24210415791684167,0.24722805543889123,-0.4338221050260578,0.22546092669792125,0.20836117832813647,H
0.696609755662995,0.12671453882477898,0.17667570551222614,2.63,4.07,2.22,0.35324750470128746,0.22826558657601617,0.41848690872269634,0.3433622509617075,-0.10155104775123719,-0.2418112032104702,H
0.7706478406000515,0.15421085215707087,0.07514130724287751,2.87,3.17,2.11,0.30622690833840754,0.27724644382688635,0.41652664783470605,0.464420932261644,-0.12303559166981548,-0.34138534059182857,H
0.17110210689455846,0.5785064635546089,0.2503914295508327,2.83,2.9,2.91,0.33917038096884,0.3309835097040749,0.3298461093270849,-0.16806827407428154,0.24752295385053397,-0.0794546797762522,D
0.4440660232750137,0.05377965361242831,0.5021543231125578,2.26,3.02,3.6,0.4208537850517938,0.31494356099902454,0.2642026539491817,0.023212238223219883,-0.26116390738659623,0.23795166916337612,A
0.8395087011737,0.027480149439579254,0.1330111493867208,1.43,3.83,1.76,0.4574841358715939,0.17081000373273608,0.37170586039567005,0.3820245653021061,-0.14332985429315684,-0.23869471100894926,H
0.45202162808344376,0.2907853650691405,0.2571930068474157,2.62,4.24,3.1,0.40599478606817646,0.2508741366742034,0.34313107725762015,0.0460268420152673,0.039911228394937104,-0.08593807041020446,A
0.6045290861201931,0.22215280293063516,0.17331811094917188,1.93,2.88,1.91,0.37304940490319083,0.2499949137024855,0.37695568139432367,0.23147968121700224,-0.027842110771850337,-0.2036375704451518,H
0.3105644275067499,0.31130528362195514,0.378130288871295,2.35,4.05,1.69,0.33661199498364763,0.19531807116335112,0.4680699338530012,-0.026047567476897737,0.11598721245860402,-0.0899396449817062,H
0.633830286851903,0.18566580144428477,0.18050391170381222,3.41,3.38,1.74,0.2519751161076931,0.2542115816352762,0.49381330225703074,0.38185517074420994,-0.06854578019099142,-0.3133093905532185,A
0.4146228588528759,0.27186204580101125,0.3135150953461127,2.24,3.61,3.77,0.45153595280831027,0.2801774333215,0.2682866138701897,-0.03691309395543435,-0.00831538752048877,0.04522848147592301,H
0.3774854820149645,0.5245010397821833,0.09801347820285207,3.16,4.38,1.91,0.29621630042985314,0.21370856378044203,0.4900751357897047,0.08126918158511137,0.3107924760017413,-0.39206165758685263,D
0.3286262324506249,0.06887146702549315,0.602502300523882,1.8,3.36,1.72,0.3872627854615632,0.20746220649726596,0.4052750080411708,-0.058636553010938286,-0.1385907394717728,0.1972272924827112,H
0.025322699024179687,0.43348633977959655,0.5411909611962237,2.81,3.59,2.74,0.35609019725672336,0.2787224106661261,0.36518739207715056,-0.3307674982325437,0.15476392911347048,0.1760035691190731,A
0.26748568238141895,0.7079745272591942,0.024539790359386887,3.45,2.82,3.79,0.31911215413692107,0.3904031672951694,0.29048467856790966,-0.05162647175550211,0.3175713599640248,-0.2659448882085228,H
0.01719218659523959,0.7810982172959581,0.20170959610880237,1.61,2.94,2.28,0.44370308590492075,0.24298026132888517,0.3133166527661941,-0.42651089930968117,0.5381179559670729,-0.1116070566573917,A
0.05796842758229435,0.31509963299273364,0.6269319394249719,1.42,3.24,2.7,0.5091137649277185,0.2231301068510371,0.2677561282212445,-0.45114533734542417,0.09196952614169654,0.35917581120372744,H
0.18593419314056392,0.7458381130627546,0.06822769379668149,2.31,2.85,1.7,0.31552212562274107,0.2557389860310638,0.4287388883461952,-0.12958793248217715,0.4900991270316908,-0.36051119454951375,A
0.033397705499651244,0.47700695080899974,0.48959534369134894,1.59,3.87,2.77,0.5038138879097638,0.20699330278463163,0.28919280930560454,-0.4704161824101125,0.2700136480243681,0.2004025343857444,H
0.1681631354050983,0.21464424883614652,0.6171926157587554,2.97,3.52,3.1,0.3569115636468302,0.30114413182701305,0.3419443045261567,-0.18874842824173188,-0.08649988299086653,0.2752483112325987,A
0.2688011019674975,0.14434670363563162,0.586852194396871,3.32,3.73,3.08,0.3369269391394116,0.2998920745155084,0.36318098634508,-0.06812583717191406,-0.1555453708798768,0.22367120805179097,H
0.3237708800214549,0.5924753393902298,0.08375378058831541,2.31,3.1,2.46,0.3725524680501818,0.2776116778051354,0.3498358541446829,-0.0487815880287269,0.3148636615850944,-0.2660820735563675,A
0.0050143499659407445,0.6419629280385774,0.35302272199548196,1.94,3.3,2.42,0.4184920451925294,0.2460225962646991,0.3354853585427715,-0.41347769522658867,0.3959403317738782,0.017537363452710453,H
0.6244163872048456,0.275779938287404,0.0998036745077504,2.31,3.93,1.88,0.35504937648670076,0.20869314495783176,0.4362574785554674,0.26936701071814484,0.06708679332957224,-0.336453804047717,H
0.13556330035582795,0.2295019528322724,0.6349347468118995,2.92,4.44,2.55,0.35679171078505517,0.23464680078656783,0.408561488428377,-0.22122841042922722,-0.005144847954295428,0.22637325838352257,D
0.47107936552957785,0.40553400320983557,0.12338663126058654,1.42,2.89,1.86,0.44350021451437255,0.21791360021121414,0.33858618527441336,0.027579151015205305,0.18762040299862143,-0.21519955401382684,H
0.590637932703909,0.2552769693583828,0.1540850979377084,2.64,4.31,3.59,0.42591160205786577,0.26088320868509646,0.3132051892570378,0.1647263306460432,-0.005606239326713669,-0.1591200913193294,H
0.5330561095781287,0.3065468995297107,0.16039699089216064,2.69,3.78,4.11,0.42262900606367265,0.3007597953204443,0.276611198615883,0.110427103514456,0.005787104209266425,-0.11621420772372237,A
0.23496316855666566,0.757295001074324,0.007741830369010333,2.74,3.76,4.12,0.4177507388950014,0.3044247405777404,0.2778245205272582,-0.18278757033833576,0.45287026049658363,-0.2700826901582479,A
0.5818286848377707,0.22208439208269254,0.1960869230795367,1.91,3.65,3.85,0.49519866091093295,0.2591313540657211,0.24566998502334594,0.08663002392683777,-0.03704696198302854,-0.04958306194380924,H
0.5099094785168323,0.32063470343337513,0.1694558180497924,2.9,2.92,3.16,0.34353964377196644,0.3411866325132543,0.31527372371477924,0.16636983474486589,-0.020551929079879183,-0.14581790566498684,A
0.07245766157423153,0.47611088748222535,0.4514314509435431,1.59,2.95,3.42,0.4990280601267231,0.26896766630558977,0.23200427356768707,-0.42657039855249157,0.20714322117663558,0.21942717737585601,D
0.15006323344749403,0.44886023324091157,0.40107653331159443,1.82,3.82,2.34,0.4436129032258064,0.21135483870967742,0.34503225806451615,-0.2935496697783123,0.23750539453123415,0.05604427524707828,H
0.4756974787407237,0.5012504427395168,0.023052078519759444,3.24,3.38,3.24,0.33799999999999997,0.324,0.33799999999999997,0.13769747874072374,0.1772504427395168,-0.31494792148024053,A
0.21812046854973627,0.45685341293756293,0.32502611851270086,2.95,4.36,2.78,0.3652625678795075,0.24713866404691445,0.3875987680735781,-0.14714209932977124,0.20971474889064848,-0.06257264956087727,D
0.6077776531820033,0.3365420060044088,0.05568034081358786,1.43,3.49,2.85,0.5231503153155523,0.21435671945594262,0.2624929652285052,0.08462733786645094,0.1221852865484662,-0.20681262441491732,A
0.06485242409771076,0.9113368832705655,0.023810692631723824,1.92,3.04,3.57,0.4609582059123344,0.291131498470948,0.24791029561671762,-0.39610578181462364,0.6202053847996175,-0.2240996029849938,H
0.19347372919571776,0.6184450453654297,0.1880812254388526,1.85,4.02,2.33,0.44361824562732954,0.20415267522650743,0.35222907914616297,-0.2501445164316118,0.41429237013892223,-0.16414785370731036,D
0.2301083857568951,0.4828040689549315,0.2870875452881733,1.97,3.3,2.43,0.4153394347157264,0.24794505648181242,0.33671550880246126,-0.18523104895883127,0.23485901247311908,-0.04962796351428794,H
0.1916985337875866,0.6897247816813465,0.11857668453106673,1.92,3.69,4.0,0.4999187124044871,0.26012030564135913,0.23996098195415377,-0.3082201786169005,0.4296044760399874,-0.12138429742308704,H
0.5578257343710126,0.40476438405074333,0.037409881578244084,1.53,3.99,1.75,0.44291994138803786,0.16984148128413482,0.3872385773278274,0.11490579298297471,0.23492290276660852,-0.3498286957495833,H
0.3658238300985803,0.5405886584534983,0.09358751144792142,2.36,4.33,2.86,0.4219036392502096,0.22995209899087632,0.3481442617589142,-0.056079809151629245,0.31063655946262203,-0.2545567503109928,A
0.07504561386730009,0.8690893598042213,0.055865026328478506,2.94,4.15,3.97,0.40833194954929947,0.2892761281144435,0.30239192233625706,-0.3332863356819994,0.5798132316897778,-0.24652689600777855,A
0.16914057542675212,0.8204919141142114,0.010367510459036508,2.67,3.95,3.19,0.39794026711470015,0.26898747169525294,0.3330722611900468,-0.22879969168794803,0.5515044424189585,-0.3227047507310103,A
0.7866623484567152,0.15461334573806895,0.05872430580521578,2.81,3.96,3.02,0.3787793367750926,0.268780286954043,0.35244037627086433,0.4078830116816226,-0.11416694121597404,-0.29371607046564857,D
0.2785162588260525,0.2314206411589303,0.4900631000150171,1.57,4.41,2.25,0.4869054453915117,0.17334275493530008,0.33975179967318814,-0.20838918656545918,0.05807788622363022,0.15031130034182894,H
0.40415145847658,0.49503568973013556,0.10081285179328432,3.4,3.3,2.49,0.29448446403612516,0.30340823567358355,0.40210730029029135,0.10966699444045486,0.19162745405655202,-0.30129444849700704,H
0.06050657128917252,0.4301821019842771,0.5093113267265504,3.16,2.8,3.82,0.3383182772843442,0.3818163415066171,0.2798653812090387,-0.2778117059951717,0.04836576047766,0.22944594551751174,H
0.823617724590119,0.09410125119180468,0.08228102421807627,3.09,3.26,3.05,0.3377274471908128,0.3201158931961998,0.34215665961298736,0.4858902773993061,-0.22601464200439514,-0.2598756353949111,H
0.3267200262572504,0.09089410633291176,0.582385867409838,3.13,3.17,2.94,0.3276531864253044,0.32351876136000085,0.3488280522146948,-0.0009331601680540036,-0.2326246550270891,0.23355781519514318,A
0.5006016460840523,0.14349770898072978,0.3559006449352179,3.36,3.93,1.86,0.2731185688344878,0.23350595198063082,0.4933754791848812,0.2274830772495645,-0.09000824299990104,-0.13747483424966334,D
0.36560739970850487,0.02832896750541491,0.6060636327860801,2.54,3.88,1.64,0.3121664050235479,0.20435635792778656,0.4834772370486657,0.053440994684956944,-0.17602739042237164,0.12258639573741442,H
0.24771668733941557,0.6164980562155253,0.13578525644505915,1.82,3.81,4.11,0.5206942989675296,0.2487306100054866,0.23057509102698392,-0.27297761162811407,0.36776744621003876,-0.09478983458192478,H
0.817609701002649,0.1784460045879564,0.003944294409394716,2.7,2.83,2.58,0.3332694309032152,0.3179602344306294,0.3487703346661554,0.48434027009943376,-0.13951422984267298,-0.3448260402567607,H
0.8307502653407672,0.03372654915886588,0.13552318550036688,2.96,4.04,3.17,0.3750336765412143,0.27477714914900847,0.35018917430977736,0.45571658879955296,-0.24105059999014258,-0.21466598880941049,H
0.43707272748924436,0.43867361508505204,0.1242536574257036,2.95,3.35,1.81,0.2848652838786968,0.2508515186394494,0.4642831974818539,0.15220744361054755,0.18782209644560266,-0.3400295400561503,A
0.5147307461107082,0.3065083285260053,0.1787609253632864,2.5,3.93,3.38,0.4209148752788482,0.2677575542486311,0.3113275704725208,0.09381587083186005,0.03875077427737417,-0.1325666451092344,D
0.1369064083170178,0.3835309735779186,0.4795626181050636,1.54,3.75,4.02,0.5574909026360167,0.2289429306825242,0.21356616668145917,-0.4205844943189989,0.1545880428953944,0.26599645142360445,A
0.4866147109387533,0.48370892053319353,0.029676368528053176,2.18,3.38,3.1,0.42585878948480754,0.27466631984523093,0.29947489066996147,0.06075592145394576,0.2090426006879626,-0.2697985221419083,D
0.44323685224186554,0.03852481856726502,0.5182383291908695,3.33,3.03,1.93,0.2614790272169982,0.2873680398127406,0.45115293297026127,0.18175782502486731,-0.2488432212454756,0.06708539622060827,H
0.18197086971480333,0.6830268596770777,0.1350022706081189,2.63,2.96,3.11,0.365741347731598,0.32496612991016977,0.30929252235823235,-0.18377047801679466,0.3580607297669079,-0.17429025175011345,H
0.07271508296937997,0.09012012212918655,0.8371647949014336,2.53,4.21,3.59,0.433710496184849,0.2606383741918451,0.3056511296233058,-0.3609954132154691,-0.17051825206265855,0.5315136652781278,A
